Date,Category,Vendor,Amount,Notes
2025-05-04,Software,TechTrain Inc,680.56,
2025-09-09,Software,Acme Corp,1525.17,Paid
2025-10-03,Supplies,TechTrain Inc,1623.17,Paid
2025-05-18,Travel,AWS,2437.27,Pending
2025-03-27,Travel,TechTrain Inc,1062.66,Pending
2025-05-27,Travel,TechTrain Inc,950.48,Paid
2025-04-15,Travel,Restaurant Group,1842.38,
2025-07-28,Supplies,Office Depot,1321.33,
2025-12-22,Hardware,Restaurant Group,1400.67,Paid
2025-09-15,Travel,Restaurant Group,984.98,Reimbursable
2025-11-24,Travel,Restaurant Group,1854.1,
2025-07-06,Training,Restaurant Group,1907.86,Reimbursable
2025-01-22,Training,Office Depot,622.79,Reimbursable
2025-08-27,Software,AWS,96.19,Reimbursable
2025-01-20,Meals,TechTrain Inc,2201.22,Paid
2025-03-21,Supplies,Restaurant Group,1603.28,Paid
2025-01-22,Training,TechTrain Inc,27.39,Reimbursable
2025-06-16,Supplies,AWS,705.86,Pending
2025-07-05,Training,Acme Corp,1037.11,Reimbursable
2025-03-20,Training,TechTrain Inc,935.67,
2025-05-09,Software,Acme Corp,2083.38,Pending
2025-09-26,Training,AWS,1588.9,Paid
2025-05-21,Supplies,AWS,1506.95,
2025-05-14,Supplies,Restaurant Group,570.93,
2025-04-01,Training,Restaurant Group,1282.06,Reimbursable
2025-10-18,Supplies,AWS,1064.47,
2025-05-28,Travel,AWS,1067.0,Reimbursable
2025-08-18,Supplies,Office Depot,294.13,Reimbursable
2025-01-26,Software,AWS,461.55,Pending
2025-09-06,Hardware,Restaurant Group,1404.32,Paid
2025-03-21,Software,Office Depot,2282.24,
2025-09-12,Travel,Restaurant Group,756.15,Paid
2025-07-27,Travel,Acme Corp,203.18,Reimbursable
2025-04-24,Training,TechTrain Inc,1647.01,Paid
2025-08-11,Travel,Office Depot,1839.04,Pending
2025-03-26,Travel,AWS,1008.31,
2025-05-19,Software,TechTrain Inc,2260.93,Reimbursable
2025-04-01,Travel,Office Depot,2348.47,Pending
2025-01-01,Meals,Office Depot,1624.69,Reimbursable
2025-07-28,Supplies,Office Depot,301.79,Paid
2025-09-07,Supplies,TechTrain Inc,104.99,Paid
2025-11-10,Meals,Office Depot,652.47,Pending
2025-01-19,Hardware,AWS,1874.04,Paid
2025-04-07,Meals,Acme Corp,656.17,
2025-08-20,Supplies,Acme Corp,1234.04,
2025-11-08,Supplies,AWS,369.41,Paid
2025-06-13,Meals,AWS,1515.74,Paid
2025-12-10,Training,Office Depot,1028.43,
2025-12-26,Travel,AWS,2118.98,Reimbursable
2025-08-23,Meals,AWS,947.85,Paid
2025-01-02,Travel,AWS,1601.68,Paid
2025-11-20,Supplies,AWS,1548.21,Reimbursable
2025-02-09,Training,Restaurant Group,1565.68,Paid
2025-12-20,Training,Restaurant Group,1063.72,Pending
2025-01-26,Training,AWS,2319.25,Paid
2025-11-18,Travel,TechTrain Inc,927.3,Reimbursable
2025-03-24,Supplies,Restaurant Group,1392.21,Pending
2025-02-01,Travel,Office Depot,1426.79,
2025-04-12,Hardware,Acme Corp,2259.82,Reimbursable
2025-08-09,Meals,Office Depot,1093.97,Pending
2025-10-01,Travel,Office Depot,132.97,
2025-07-19,Travel,AWS,100.5,Reimbursable
2025-09-22,Travel,Restaurant Group,1863.45,Reimbursable
2025-12-15,Hardware,TechTrain Inc,1644.42,Reimbursable
2025-02-28,Travel,Restaurant Group,863.34,Reimbursable
2025-02-18,Hardware,Restaurant Group,2446.48,
2025-05-20,Meals,AWS,1569.4,Reimbursable
2025-12-04,Travel,AWS,432.1,Reimbursable
2025-03-16,Hardware,TechTrain Inc,1339.48,Reimbursable
2025-12-14,Travel,Office Depot,1073.17,Pending
2025-10-25,Training,Acme Corp,1281.54,Pending
2025-01-20,Hardware,Office Depot,1293.46,
2025-05-24,Supplies,Restaurant Group,1112.42,
2025-08-21,Software,Office Depot,1669.41,Paid
2025-09-25,Meals,AWS,369.89,Pending
2025-02-02,Hardware,Acme Corp,667.69,Pending
2025-03-27,Software,Acme Corp,870.01,Reimbursable
2025-03-09,Supplies,Acme Corp,730.95,
2025-12-03,Travel,TechTrain Inc,1564.92,Reimbursable
2025-12-13,Software,TechTrain Inc,1482.19,
2025-02-27,Hardware,Restaurant Group,1746.69,
2025-06-26,Software,TechTrain Inc,605.96,Pending
2025-04-15,Training,Office Depot,2397.88,Paid
2025-10-08,Hardware,Office Depot,1059.37,
2025-02-25,Travel,TechTrain Inc,889.04,Paid
2025-07-07,Supplies,AWS,713.77,
2025-12-23,Training,AWS,334.08,Reimbursable
2025-12-05,Supplies,Office Depot,1573.96,Reimbursable
2025-10-26,Travel,Acme Corp,537.72,Pending
2025-02-25,Travel,Office Depot,669.48,Pending
2025-06-05,Hardware,TechTrain Inc,2212.95,Reimbursable
2025-02-09,Software,Restaurant Group,1553.96,Pending
2025-07-11,Travel,Office Depot,1904.33,Pending
2025-04-20,Supplies,TechTrain Inc,298.38,Pending
2025-12-25,Supplies,AWS,1511.59,Pending
2025-01-20,Supplies,TechTrain Inc,1543.16,Pending
2025-06-03,Meals,TechTrain Inc,1534.45,Paid
2025-12-06,Supplies,TechTrain Inc,1018.27,Reimbursable
2025-03-28,Software,Office Depot,650.9,Paid
2025-06-19,Travel,Acme Corp,543.5,Reimbursable
2025-11-16,Travel,Acme Corp,608.9,Paid
2025-08-23,Supplies,Acme Corp,2395.29,Reimbursable
2025-02-09,Hardware,Office Depot,1417.1,Reimbursable
2025-12-20,Meals,Restaurant Group,135.96,Pending
2025-01-18,Meals,AWS,1425.36,
2025-08-13,Training,Restaurant Group,1502.51,Reimbursable
2025-02-18,Training,Acme Corp,1784.87,Paid
2025-09-08,Supplies,TechTrain Inc,1087.16,
2025-05-12,Hardware,Acme Corp,2007.5,Pending
2025-01-27,Software,Acme Corp,2026.57,Reimbursable
2025-08-06,Training,Acme Corp,1226.21,Pending
2025-04-15,Training,Restaurant Group,409.12,
2025-09-21,Training,AWS,2393.47,Pending
2025-10-27,Training,AWS,2141.86,
2025-02-18,Training,AWS,1824.25,Reimbursable
2025-05-07,Travel,TechTrain Inc,1110.22,Reimbursable
2025-11-02,Software,Acme Corp,1032.69,Paid
2025-11-05,Software,Acme Corp,1307.4,Reimbursable
2025-07-11,Software,Office Depot,755.29,Reimbursable
2025-02-19,Training,Restaurant Group,1435.7,Pending
2025-02-15,Travel,AWS,1998.32,Paid
2025-06-03,Supplies,Acme Corp,1481.57,Pending
2025-10-20,Supplies,AWS,1037.76,
2025-06-06,Supplies,Restaurant Group,1810.92,Pending
2025-08-20,Meals,Acme Corp,170.04,Reimbursable
2025-02-10,Software,Office Depot,504.95,
2025-06-01,Training,Acme Corp,2376.64,Pending
2025-12-07,Hardware,TechTrain Inc,810.34,Paid
2025-07-11,Meals,Acme Corp,1214.79,Paid
2025-09-21,Meals,Office Depot,377.82,Reimbursable
2025-02-04,Supplies,TechTrain Inc,614.63,Reimbursable
2025-05-13,Hardware,Acme Corp,1827.49,Pending
2025-05-14,Meals,Office Depot,167.15,
2025-01-22,Training,TechTrain Inc,1220.69,Paid
2025-10-14,Meals,AWS,2424.53,
2025-09-16,Hardware,Restaurant Group,217.54,Paid
2025-02-22,Supplies,TechTrain Inc,744.17,Paid
2025-01-15,Supplies,Acme Corp,1168.48,
2025-12-26,Software,Office Depot,975.22,
2025-05-23,Travel,TechTrain Inc,645.56,
2025-04-25,Supplies,Restaurant Group,1909.66,
2025-12-25,Supplies,TechTrain Inc,1286.24,Pending
2025-09-03,Meals,TechTrain Inc,460.95,Pending
2025-03-13,Software,TechTrain Inc,216.55,Pending
2025-12-20,Supplies,Restaurant Group,531.45,Paid
2025-04-19,Hardware,Acme Corp,441.03,
2025-07-10,Supplies,Office Depot,786.99,Reimbursable
2025-02-04,Travel,Acme Corp,684.25,
2025-05-21,Software,Office Depot,1277.06,Paid
2025-03-03,Software,Office Depot,1563.47,Pending
2025-05-13,Software,TechTrain Inc,1316.36,Pending
2025-05-16,Meals,Restaurant Group,1232.64,Reimbursable
2025-05-08,Supplies,AWS,992.07,Paid
2025-01-10,Training,Acme Corp,2386.28,Reimbursable
2025-01-02,Software,Office Depot,2316.28,Reimbursable
2025-09-02,Training,TechTrain Inc,2243.95,Paid
