Date,Category,Vendor,Amount,Notes
2025-05-01,Software,TechTrain Inc,1186.9,Pending
2025-10-21,Supplies,Acme Corp,2439.37,Reimbursable
2025-04-01,Travel,Restaurant Group,1696.97,Paid
2025-01-11,Meals,Acme Corp,1819.84,
2025-06-23,Meals,AWS,303.21,Pending
2025-05-16,Hardware,Restaurant Group,23.3,
2025-03-04,Training,AWS,1116.11,
2025-09-08,Training,Acme Corp,815.3,Pending
2025-12-11,Travel,TechTrain Inc,537.41,Pending
2025-05-27,Supplies,Restaurant Group,1165.26,Pending
2025-04-11,Meals,AWS,2393.53,Pending
2025-03-07,Travel,Office Depot,1764.01,Paid
2025-10-06,Hardware,TechTrain Inc,750.18,
2025-09-10,Software,TechTrain Inc,1535.07,Paid
2025-01-05,Hardware,Restaurant Group,42.1,Reimbursable
2025-09-28,Meals,TechTrain Inc,294.85,Pending
2025-01-15,Travel,Restaurant Group,1579.11,Reimbursable
2025-05-26,Meals,TechTrain Inc,2185.01,Paid
2025-07-28,Training,Office Depot,495.02,Pending
2025-05-09,Meals,TechTrain Inc,565.25,Paid
2025-01-10,Meals,AWS,2179.14,Reimbursable
2025-08-24,Travel,Acme Corp,1390.64,Paid
2025-12-08,Hardware,Office Depot,124.76,
2025-12-18,Training,AWS,1093.62,Paid
2025-04-13,Travel,TechTrain Inc,1064.64,
2025-09-23,Hardware,Office Depot,1563.6,Pending
2025-03-17,Supplies,Acme Corp,126.49,
2025-10-05,Software,TechTrain Inc,2221.15,Pending
2025-03-10,Travel,AWS,748.79,Reimbursable
2025-06-11,Software,TechTrain Inc,2169.33,Reimbursable
2025-10-26,Hardware,Restaurant Group,2396.75,
2025-07-15,Hardware,Acme Corp,376.23,Paid
2025-04-23,Meals,AWS,2083.52,
2025-03-26,Travel,Restaurant Group,1276.81,Pending
2025-07-21,Software,Office Depot,2122.29,Paid
2025-11-24,Travel,Restaurant Group,1251.93,Paid
2025-05-24,Hardware,AWS,1055.63,Pending
2025-12-07,Travel,Office Depot,1637.87,Pending
2025-04-07,Software,Restaurant Group,2272.7,Paid
2025-03-24,Software,AWS,1899.06,Reimbursable
2025-08-02,Software,Restaurant Group,1750.38,Reimbursable
2025-08-24,Training,Acme Corp,80.45,Paid
2025-08-03,Hardware,TechTrain Inc,1319.87,Pending
2025-08-19,Supplies,Acme Corp,1512.12,
2025-05-08,Meals,AWS,1533.75,
2025-06-27,Travel,Office Depot,1711.73,
2025-07-18,Software,Restaurant Group,881.49,Reimbursable
2025-05-15,Software,Acme Corp,1030.5,
2025-09-27,Software,Office Depot,2101.71,Reimbursable
2025-01-09,Supplies,Office Depot,180.41,Paid
2025-07-25,Hardware,AWS,459.82,Reimbursable
2025-10-19,Training,AWS,1706.3,Reimbursable
2025-10-06,Meals,AWS,1983.12,Paid
2025-02-17,Hardware,AWS,201.43,
2025-02-22,Supplies,TechTrain Inc,1636.27,
2025-04-27,Software,Acme Corp,810.72,Reimbursable
2025-06-03,Meals,TechTrain Inc,1048.37,Reimbursable
2025-12-05,Hardware,Acme Corp,2351.58,Paid
2025-07-14,Meals,Office Depot,1785.89,Pending
2025-02-21,Supplies,Acme Corp,1718.71,Paid
2025-08-04,Supplies,Acme Corp,1610.19,Reimbursable
2025-03-21,Supplies,TechTrain Inc,1055.19,Reimbursable
2025-12-16,Supplies,TechTrain Inc,1667.14,Pending
2025-10-20,Training,AWS,2358.11,Paid
2025-06-23,Software,Restaurant Group,376.3,Pending
2025-04-09,Hardware,Restaurant Group,2023.12,Pending
2025-06-01,Travel,Acme Corp,1312.59,Reimbursable
2025-10-19,Training,Restaurant Group,1368.93,
2025-07-24,Training,TechTrain Inc,850.71,
2025-07-28,Meals,Office Depot,525.12,Reimbursable
2025-03-27,Software,Office Depot,439.79,Reimbursable
2025-05-25,Travel,Restaurant Group,554.93,Paid
2025-02-07,Software,Office Depot,213.27,Reimbursable
2025-06-01,Hardware,AWS,1749.22,
2025-05-10,Travel,Restaurant Group,1864.52,Paid
2025-01-21,Supplies,AWS,2058.08,
2025-02-06,Software,AWS,2223.23,Pending
2025-04-06,Software,Restaurant Group,1031.02,Reimbursable
2025-09-05,Supplies,TechTrain Inc,615.9,
2025-12-16,Travel,Office Depot,692.35,Reimbursable
2025-07-20,Meals,Acme Corp,559.97,
2025-05-02,Supplies,Office Depot,80.41,
2025-07-17,Software,TechTrain Inc,2463.85,Pending
2025-08-03,Software,AWS,1763.34,Paid
2025-07-18,Hardware,Office Depot,1466.89,Reimbursable
2025-03-12,Hardware,Acme Corp,1301.31,Reimbursable
2025-02-10,Hardware,Acme Corp,157.49,Reimbursable
2025-09-28,Hardware,Office Depot,1734.34,Pending
2025-11-05,Meals,Office Depot,237.93,Reimbursable
2025-06-02,Training,Acme Corp,1540.56,Reimbursable
2025-12-15,Software,Restaurant Group,1224.94,Reimbursable
2025-09-03,Meals,Restaurant Group,1890.85,Reimbursable
2025-06-21,Software,Restaurant Group,1617.66,
2025-03-27,Training,Restaurant Group,1050.95,Paid
2025-07-02,Supplies,Office Depot,2052.47,Pending
2025-04-07,Supplies,Acme Corp,1862.17,Paid
2025-05-18,Software,AWS,1418.86,
2025-10-07,Meals,Office Depot,2010.02,Pending
2025-02-07,Hardware,Office Depot,211.92,Reimbursable
2025-08-15,Travel,Acme Corp,2444.75,Pending
2025-02-06,Training,Acme Corp,1186.53,
2025-10-25,Travel,Office Depot,1938.55,Paid
2025-12-11,Hardware,Restaurant Group,730.86,Reimbursable
2025-04-17,Training,AWS,1064.4,Paid
2025-02-11,Software,AWS,2247.38,
2025-12-26,Software,TechTrain Inc,433.82,Pending
2025-02-09,Supplies,Restaurant Group,223.32,Reimbursable
2025-12-03,Hardware,Acme Corp,1041.19,Pending
2025-02-09,Supplies,Office Depot,1116.93,
2025-12-02,Supplies,TechTrain Inc,2420.21,Reimbursable
2025-02-19,Travel,Acme Corp,547.88,Reimbursable
2025-02-25,Software,Restaurant Group,1028.19,Pending
2025-02-25,Training,AWS,977.52,Paid
2025-03-14,Supplies,Acme Corp,1392.79,
2025-01-28,Meals,Restaurant Group,1087.63,
2025-02-28,Travel,Office Depot,860.0,Reimbursable
2025-09-25,Supplies,Office Depot,1699.96,
2025-11-13,Software,Acme Corp,1932.33,Paid
2025-03-15,Hardware,Acme Corp,1135.17,Pending
2025-01-26,Hardware,Office Depot,1609.88,Pending
2025-11-02,Training,Acme Corp,756.06,Pending
2025-05-23,Hardware,AWS,854.79,Pending
2025-05-12,Supplies,Office Depot,2481.97,Paid
2025-03-07,Travel,Acme Corp,1651.57,Reimbursable
2025-08-20,Meals,Office Depot,1230.04,Pending
2025-05-04,Training,Acme Corp,724.58,Paid
2025-09-21,Hardware,TechTrain Inc,1295.44,Reimbursable
2025-08-14,Software,AWS,600.28,
2025-08-18,Training,TechTrain Inc,1118.1,Paid
2025-04-22,Travel,TechTrain Inc,1100.35,Reimbursable
2025-12-01,Hardware,AWS,1359.82,Paid
2025-07-19,Software,Restaurant Group,2188.71,Reimbursable
2025-04-18,Travel,Restaurant Group,70.02,Pending
2025-10-01,Supplies,Restaurant Group,373.19,Pending
2025-10-06,Supplies,AWS,1271.91,Paid
2025-09-18,Supplies,AWS,675.35,Reimbursable
2025-03-27,Supplies,AWS,2078.68,Reimbursable
2025-08-01,Training,TechTrain Inc,1514.18,Reimbursable
2025-04-18,Software,TechTrain Inc,1161.97,
2025-10-23,Hardware,AWS,1325.07,Reimbursable
2025-09-17,Supplies,Restaurant Group,929.71,Paid
2025-04-27,Hardware,TechTrain Inc,73.33,Paid
2025-05-21,Hardware,TechTrain Inc,2317.99,
2025-11-11,Training,Office Depot,2267.07,
2025-01-20,Travel,Acme Corp,1208.94,
2025-02-09,Software,Restaurant Group,1773.86,Pending
2025-07-08,Travel,Restaurant Group,1414.32,Paid
2025-10-19,Supplies,Restaurant Group,2256.36,Reimbursable
2025-12-04,Supplies,Acme Corp,1749.02,Paid
2025-12-28,Software,TechTrain Inc,2327.51,Paid
2025-06-06,Hardware,Office Depot,1867.79,Paid
2025-09-04,Software,Acme Corp,2197.84,Pending
2025-10-01,Supplies,TechTrain Inc,440.87,Paid
2025-07-26,Supplies,Restaurant Group,311.29,Reimbursable
2025-09-03,Travel,Acme Corp,2341.64,Reimbursable
2025-05-28,Training,Restaurant Group,790.21,Reimbursable
2025-05-24,Software,Restaurant Group,2296.0,Reimbursable
2025-06-06,Hardware,TechTrain Inc,1534.17,Pending
2025-10-19,Hardware,Restaurant Group,578.85,Pending
2025-08-10,Travel,Acme Corp,1348.41,Pending
2025-01-25,Hardware,AWS,2485.35,Pending
2025-01-14,Hardware,TechTrain Inc,848.13,Paid
2025-04-13,Supplies,Office Depot,259.9,Pending
2025-10-21,Hardware,TechTrain Inc,2219.48,Pending
2025-06-26,Supplies,Office Depot,1388.77,Paid
2025-12-07,Meals,Office Depot,1459.31,Paid
2025-02-22,Training,Office Depot,2132.75,Reimbursable
2025-06-23,Meals,Restaurant Group,752.2,
2025-06-22,Hardware,Office Depot,449.82,Pending
2025-09-18,Software,TechTrain Inc,2032.2,
2025-08-08,Training,Restaurant Group,1994.01,
2025-07-23,Travel,Office Depot,2069.19,Paid
2025-11-10,Supplies,AWS,2095.12,Reimbursable
2025-03-17,Software,TechTrain Inc,83.87,Pending
2025-04-18,Software,Acme Corp,992.99,Paid
2025-10-24,Software,Office Depot,524.84,Reimbursable
2025-05-03,Hardware,TechTrain Inc,2041.3,
2025-07-03,Supplies,Restaurant Group,1360.2,
2025-12-02,Meals,Office Depot,1775.31,
2025-09-02,Hardware,Office Depot,1586.41,Reimbursable
2025-11-13,Software,Acme Corp,696.44,Reimbursable
2025-03-03,Supplies,Restaurant Group,2453.6,Paid
2025-08-21,Training,Restaurant Group,530.9,Reimbursable
2025-12-27,Meals,AWS,199.44,
2025-08-18,Meals,Restaurant Group,1905.01,Paid
2025-03-02,Travel,TechTrain Inc,1560.13,
2025-01-21,Software,TechTrain Inc,782.55,
2025-01-10,Meals,Acme Corp,1814.76,Paid
2025-11-16,Software,AWS,1353.98,
2025-09-14,Supplies,Office Depot,1958.05,Pending
2025-02-22,Hardware,Office Depot,857.74,
2025-10-01,Travel,Restaurant Group,893.52,Pending
