Date,Category,Vendor,Amount,Notes
2025-06-21,Supplies,Restaurant Group,338.94,
2025-01-09,Supplies,Office Depot,2209.75,Reimbursable
2025-02-26,Hardware,Office Depot,841.73,Reimbursable
2025-08-19,Hardware,Acme Corp,1432.1,
2025-10-13,Meals,AWS,2177.02,Pending
2025-05-06,Travel,Restaurant Group,1674.67,Paid
2025-05-19,Meals,TechTrain Inc,481.7,
2025-05-07,Travel,Restaurant Group,1827.31,Reimbursable
2025-10-19,Meals,Restaurant Group,332.96,Pending
2025-09-09,Supplies,Office Depot,2302.26,Pending
2025-07-25,Software,AWS,1742.41,Paid
2025-03-19,Software,Office Depot,1623.4,
2025-07-22,Software,Acme Corp,335.68,Pending
2025-04-23,Travel,Restaurant Group,1967.68,Pending
2025-04-14,Supplies,TechTrain Inc,1229.45,Pending
2025-11-04,Travel,TechTrain Inc,655.84,
2025-02-08,Travel,Acme Corp,2303.65,Pending
2025-11-14,Meals,AWS,1090.45,Pending
2025-02-28,Supplies,Acme Corp,648.64,Paid
2025-10-04,Meals,AWS,1680.98,
2025-09-20,Meals,Restaurant Group,1948.99,
2025-11-23,Training,Restaurant Group,2228.09,Pending
2025-10-27,Supplies,AWS,1121.27,Reimbursable
2025-02-28,Meals,Acme Corp,27.54,Pending
2025-01-20,Supplies,Acme Corp,1058.59,Reimbursable
2025-11-09,Software,TechTrain Inc,1727.18,
2025-12-04,Supplies,Office Depot,391.91,
2025-11-25,Hardware,Office Depot,2134.68,Pending
2025-04-19,Travel,Restaurant Group,2340.27,Reimbursable
2025-07-08,Meals,Office Depot,2475.72,
2025-06-28,Travel,Acme Corp,852.59,
2025-01-27,Travel,AWS,1305.64,
2025-05-22,Software,Acme Corp,148.74,
2025-09-19,Meals,AWS,753.15,Reimbursable
2025-08-06,Training,AWS,799.35,Paid
2025-10-28,Training,Acme Corp,64.44,Reimbursable
2025-11-22,Meals,AWS,2480.66,Pending
2025-04-25,Hardware,AWS,2324.54,Paid
2025-05-06,Training,Restaurant Group,885.41,Paid
2025-11-09,Meals,AWS,1723.06,Pending
2025-05-24,Hardware,Office Depot,1555.39,Paid
2025-08-15,Training,Office Depot,772.86,Paid
2025-11-24,Travel,Acme Corp,913.65,Pending
2025-11-03,Meals,Office Depot,350.64,
2025-11-11,Travel,Office Depot,2466.98,Reimbursable
2025-05-25,Travel,Restaurant Group,2272.7,Reimbursable
2025-01-06,Software,Office Depot,1787.89,
2025-12-12,Travel,Acme Corp,1163.22,Reimbursable
2025-06-18,Supplies,Office Depot,109.71,Pending
2025-12-19,Meals,AWS,839.28,Reimbursable
2025-01-17,Travel,AWS,1911.56,Pending
2025-12-28,Supplies,Acme Corp,266.86,Reimbursable
2025-02-16,Training,TechTrain Inc,2218.84,
2025-08-21,Hardware,Office Depot,1112.17,Pending
2025-02-08,Hardware,Office Depot,1568.0,Paid
2025-07-06,Meals,Acme Corp,2375.41,Paid
2025-12-21,Software,Restaurant Group,1672.16,Paid
2025-05-12,Hardware,Acme Corp,914.83,Paid
2025-02-20,Meals,Acme Corp,185.0,
2025-08-22,Supplies,AWS,496.67,Reimbursable
2025-12-18,Meals,Restaurant Group,130.97,Paid
2025-09-05,Hardware,TechTrain Inc,1254.39,Reimbursable
2025-03-28,Meals,Restaurant Group,1923.55,
2025-12-14,Hardware,TechTrain Inc,824.81,Reimbursable
2025-02-05,Software,TechTrain Inc,563.98,Paid
2025-08-26,Supplies,AWS,483.73,Reimbursable
2025-12-02,Training,Restaurant Group,653.38,Paid
2025-06-26,Travel,TechTrain Inc,1778.75,
2025-07-12,Software,AWS,2138.73,Pending
2025-11-10,Meals,Acme Corp,122.36,Paid
2025-03-17,Training,TechTrain Inc,1823.3,
2025-01-22,Meals,Acme Corp,91.2,
2025-08-05,Meals,TechTrain Inc,1652.34,Reimbursable
2025-04-06,Training,Office Depot,1865.21,Reimbursable
2025-06-27,Software,Acme Corp,133.28,
2025-01-26,Meals,Acme Corp,361.88,
2025-12-09,Supplies,TechTrain Inc,2235.33,Reimbursable
2025-04-06,Supplies,AWS,140.06,Paid
2025-12-06,Travel,AWS,446.38,Pending
2025-07-02,Meals,Office Depot,1273.65,Pending
2025-02-14,Software,AWS,1777.57,Pending
2025-10-15,Travel,AWS,1821.2,Pending
2025-10-15,Supplies,AWS,429.66,Pending
2025-06-15,Travel,Office Depot,572.52,Reimbursable
2025-10-10,Software,Office Depot,2081.19,
2025-01-20,Software,Acme Corp,1165.77,
2025-02-20,Training,Restaurant Group,925.47,Pending
2025-06-22,Travel,Restaurant Group,1691.76,
2025-08-02,Training,Office Depot,887.6,Reimbursable
2025-05-07,Meals,TechTrain Inc,1689.19,Paid
2025-07-23,Meals,Restaurant Group,2001.12,Paid
2025-04-03,Travel,Restaurant Group,1084.87,
2025-05-12,Training,AWS,1470.35,Reimbursable
2025-10-13,Training,Restaurant Group,646.58,Pending
2025-03-28,Software,Acme Corp,1341.34,Reimbursable
2025-02-06,Training,Restaurant Group,446.16,Paid
2025-09-22,Travel,Restaurant Group,1387.95,
2025-03-11,Supplies,Acme Corp,731.1,Reimbursable
2025-03-18,Travel,Acme Corp,752.21,Reimbursable
2025-09-21,Hardware,Office Depot,736.73,Reimbursable
2025-10-15,Travel,Restaurant Group,537.78,Pending
2025-07-01,Supplies,Restaurant Group,1901.75,Reimbursable
2025-12-24,Software,TechTrain Inc,2388.21,Reimbursable
2025-05-17,Software,Office Depot,105.06,Pending
2025-01-01,Software,Acme Corp,656.22,Reimbursable
2025-12-16,Meals,TechTrain Inc,984.75,Paid
2025-10-05,Travel,Office Depot,1553.2,
2025-05-10,Supplies,Acme Corp,1554.2,Paid
2025-11-24,Software,Acme Corp,861.03,Paid
2025-04-24,Travel,Acme Corp,2066.95,Paid
2025-11-21,Travel,Acme Corp,1299.02,Reimbursable
2025-01-15,Travel,Office Depot,2257.85,Pending
2025-07-17,Meals,Restaurant Group,2142.33,Reimbursable
2025-01-23,Hardware,Office Depot,1148.19,Paid
2025-11-28,Supplies,AWS,1670.86,Pending
2025-04-06,Software,Restaurant Group,395.36,Paid
2025-09-21,Meals,AWS,2037.86,
2025-01-02,Supplies,AWS,2247.23,Paid
2025-02-17,Travel,TechTrain Inc,2331.51,
2025-05-28,Travel,TechTrain Inc,2236.64,Pending
2025-03-28,Meals,TechTrain Inc,2190.79,
2025-03-23,Software,Restaurant Group,597.36,
2025-12-18,Hardware,TechTrain Inc,2338.31,Pending
2025-04-05,Supplies,Acme Corp,2441.9,
2025-01-02,Travel,TechTrain Inc,2229.36,Pending
2025-04-27,Training,Acme Corp,876.38,Pending
2025-06-05,Hardware,Restaurant Group,84.16,Reimbursable
2025-06-02,Travel,Office Depot,515.55,Reimbursable
2025-10-02,Travel,AWS,1734.6,Pending
2025-11-13,Supplies,Acme Corp,170.65,Reimbursable
2025-07-24,Hardware,Acme Corp,1292.81,
2025-07-10,Meals,Restaurant Group,1085.16,Paid
