Date,Category,Vendor,Amount,Notes
2025-06-28,Supplies,AWS,715.82,Reimbursable
2025-04-08,Training,Restaurant Group,2048.74,Pending
2025-12-06,Meals,TechTrain Inc,224.6,Paid
2025-01-18,Travel,TechTrain Inc,1971.86,Reimbursable
2025-11-15,Training,TechTrain Inc,957.53,Paid
2025-10-19,Hardware,TechTrain Inc,36.38,Paid
2025-02-11,Hardware,TechTrain Inc,1638.38,Paid
2025-11-09,Supplies,Acme Corp,59.26,Paid
2025-05-12,Supplies,Acme Corp,1066.84,Paid
2025-10-24,Meals,Office Depot,1114.06,
2025-02-17,Training,Acme Corp,909.78,Paid
2025-01-05,Meals,Restaurant Group,721.36,Paid
2025-02-08,Travel,Restaurant Group,2274.28,Reimbursable
2025-08-12,Hardware,TechTrain Inc,104.29,Reimbursable
2025-11-18,Supplies,Restaurant Group,1571.47,
2025-05-12,Travel,Acme Corp,2434.67,Paid
2025-01-28,Meals,Restaurant Group,1635.0,Pending
2025-09-23,Meals,Restaurant Group,953.78,Reimbursable
2025-07-17,Meals,TechTrain Inc,487.35,Paid
2025-11-10,Travel,Acme Corp,1722.42,
2025-02-20,Training,TechTrain Inc,66.07,
2025-10-23,Software,AWS,1010.5,Reimbursable
2025-12-11,Meals,AWS,994.85,
2025-06-18,Training,Office Depot,1848.17,Pending
2025-08-04,Travel,Acme Corp,1741.62,Reimbursable
2025-05-13,Training,Acme Corp,916.12,Paid
2025-08-26,Travel,TechTrain Inc,1679.32,Paid
2025-12-07,Software,AWS,1155.03,
2025-04-16,Travel,TechTrain Inc,1769.87,Paid
2025-06-23,Training,Office Depot,858.61,Reimbursable
2025-02-02,Software,AWS,357.37,Pending
2025-11-11,Travel,TechTrain Inc,1387.83,Paid
2025-05-19,Hardware,TechTrain Inc,2471.86,Pending
2025-05-16,Travel,Office Depot,992.0,Paid
2025-04-27,Meals,Office Depot,220.81,Paid
2025-07-21,Travel,AWS,1650.79,Paid
2025-06-19,Supplies,Acme Corp,735.04,Pending
2025-07-18,Supplies,TechTrain Inc,24.94,Reimbursable
2025-07-15,Supplies,TechTrain Inc,1364.25,
2025-07-06,Training,Acme Corp,898.94,Pending
2025-05-26,Hardware,Restaurant Group,162.48,Pending
2025-03-16,Training,Acme Corp,1535.1,Paid
2025-11-13,Travel,Restaurant Group,59.05,Reimbursable
2025-02-23,Travel,AWS,1679.06,Paid
2025-09-11,Software,Acme Corp,2390.05,Pending
2025-08-08,Hardware,AWS,2138.84,Pending
2025-01-18,Training,TechTrain Inc,1396.36,Pending
2025-09-05,Training,TechTrain Inc,542.03,Reimbursable
2025-11-15,Travel,Acme Corp,901.15,Paid
2025-11-11,Travel,Office Depot,451.55,Reimbursable
2025-02-22,Supplies,TechTrain Inc,611.03,Pending
2025-07-15,Meals,Restaurant Group,238.52,
2025-10-17,Supplies,Office Depot,1480.14,Paid
2025-04-21,Supplies,AWS,927.57,Reimbursable
2025-06-15,Hardware,Restaurant Group,1165.84,Reimbursable
2025-01-24,Travel,Office Depot,824.97,Pending
2025-09-18,Meals,TechTrain Inc,2133.78,
2025-06-16,Software,Office Depot,2317.74,Paid
2025-01-24,Supplies,Office Depot,1786.58,Pending
2025-09-17,Software,AWS,2155.07,Pending
2025-08-05,Travel,Office Depot,2225.64,Reimbursable
2025-05-12,Travel,Restaurant Group,760.48,Paid
2025-05-06,Software,Restaurant Group,2136.58,Paid
2025-03-04,Hardware,AWS,475.46,Reimbursable
2025-05-12,Supplies,AWS,2487.8,Paid
2025-03-16,Supplies,AWS,99.95,Paid
2025-04-22,Hardware,Office Depot,1057.58,Pending
2025-03-04,Software,Office Depot,825.16,Paid
2025-07-19,Meals,Acme Corp,1434.43,Reimbursable
2025-12-23,Training,Acme Corp,540.94,Paid
2025-06-07,Software,Restaurant Group,849.17,
2025-04-15,Meals,Acme Corp,1803.32,Pending
2025-07-26,Supplies,Office Depot,1634.66,Pending
2025-12-01,Meals,Restaurant Group,1948.05,Pending
2025-11-24,Software,Restaurant Group,1693.13,
2025-07-08,Hardware,Acme Corp,1177.8,
2025-03-24,Travel,Office Depot,827.27,Pending
2025-10-17,Travel,Restaurant Group,1435.39,Reimbursable
2025-05-13,Software,AWS,1961.13,Paid
2025-03-07,Hardware,Office Depot,1233.19,Pending
2025-02-21,Training,TechTrain Inc,1453.75,Reimbursable
2025-09-27,Travel,AWS,1953.22,Paid
2025-03-04,Hardware,AWS,1288.04,
2025-10-13,Software,Office Depot,812.49,Pending
2025-08-22,Supplies,TechTrain Inc,1163.18,Reimbursable
2025-11-18,Meals,TechTrain Inc,946.48,
2025-11-05,Hardware,AWS,1956.23,Pending
2025-06-01,Training,AWS,1218.18,Pending
2025-01-28,Supplies,Restaurant Group,1507.66,Reimbursable
2025-10-14,Hardware,AWS,2279.23,Reimbursable
2025-03-24,Hardware,TechTrain Inc,2337.79,Reimbursable
2025-05-01,Training,TechTrain Inc,996.29,
2025-06-03,Training,Office Depot,2311.67,
2025-01-08,Hardware,Office Depot,1291.85,Paid
2025-06-16,Supplies,Office Depot,1403.88,
2025-02-14,Meals,Restaurant Group,560.05,Reimbursable
2025-12-28,Travel,Office Depot,2235.03,Paid
2025-10-18,Training,Office Depot,1287.11,Reimbursable
2025-06-19,Travel,TechTrain Inc,2141.55,Reimbursable
2025-07-09,Software,AWS,1874.92,Paid
2025-02-11,Hardware,TechTrain Inc,1099.94,Reimbursable
2025-04-23,Hardware,TechTrain Inc,2403.86,Pending
2025-12-27,Training,AWS,1459.86,
2025-01-25,Travel,TechTrain Inc,1374.09,Reimbursable
2025-06-27,Travel,TechTrain Inc,1273.44,Reimbursable
2025-03-13,Training,TechTrain Inc,1279.96,Pending
2025-02-10,Travel,AWS,927.35,Paid
2025-10-19,Travel,TechTrain Inc,2410.35,
2025-03-12,Training,TechTrain Inc,549.98,
2025-01-22,Meals,Acme Corp,599.27,Paid
2025-11-07,Supplies,Office Depot,1725.5,Paid
2025-12-04,Software,Restaurant Group,1964.47,Pending
2025-05-08,Training,TechTrain Inc,1321.4,Reimbursable
2025-08-11,Supplies,Acme Corp,229.47,
2025-10-16,Training,Restaurant Group,1933.44,Paid
2025-01-02,Software,AWS,124.36,Pending
2025-08-11,Software,Restaurant Group,98.33,Reimbursable
2025-03-03,Travel,AWS,1132.58,Reimbursable
2025-08-15,Travel,Acme Corp,2081.15,Paid
2025-09-09,Supplies,Acme Corp,45.49,
2025-05-04,Hardware,Office Depot,248.3,Pending
2025-02-11,Travel,TechTrain Inc,662.58,
2025-10-26,Meals,Office Depot,2374.86,
2025-09-19,Hardware,Restaurant Group,910.42,
2025-09-20,Meals,AWS,415.26,Reimbursable
2025-10-08,Meals,Acme Corp,1776.02,Pending
2025-12-16,Supplies,Office Depot,2388.64,Paid
2025-07-07,Training,TechTrain Inc,2474.51,Pending
2025-04-13,Travel,Restaurant Group,684.08,Pending
2025-07-18,Travel,Acme Corp,2222.31,
2025-01-25,Supplies,Acme Corp,51.53,Pending
2025-07-10,Hardware,Restaurant Group,78.89,Paid
2025-07-17,Hardware,Acme Corp,794.58,Paid
2025-10-16,Software,TechTrain Inc,405.74,
2025-07-16,Hardware,Restaurant Group,1485.3,Paid
2025-02-12,Travel,Office Depot,2490.89,Pending
2025-11-27,Software,AWS,608.64,Pending
2025-07-01,Supplies,Acme Corp,1934.08,Pending
2025-08-28,Meals,TechTrain Inc,1765.98,Pending
2025-06-23,Meals,Acme Corp,406.34,Reimbursable
2025-03-27,Supplies,Restaurant Group,26.92,
2025-01-24,Hardware,Office Depot,1900.82,Reimbursable
2025-07-21,Training,Office Depot,1171.28,Reimbursable
2025-05-18,Training,Restaurant Group,2462.61,Pending
2025-04-17,Software,AWS,2469.53,
2025-09-22,Training,Restaurant Group,2397.68,Paid
2025-05-16,Software,Acme Corp,1779.49,Pending
2025-11-20,Supplies,AWS,2112.8,Pending
2025-06-10,Travel,AWS,2395.61,
2025-10-09,Meals,TechTrain Inc,2497.87,Paid
2025-08-11,Hardware,Office Depot,1358.13,Paid
2025-02-22,Travel,Acme Corp,2201.34,Reimbursable
2025-06-20,Supplies,AWS,1875.17,Paid
2025-09-19,Meals,Office Depot,803.81,Pending
2025-04-22,Software,TechTrain Inc,2007.77,
2025-12-10,Travel,Acme Corp,739.92,Pending
2025-06-24,Software,TechTrain Inc,2117.79,Pending
2025-11-10,Meals,TechTrain Inc,505.65,
2025-08-19,Training,TechTrain Inc,2449.11,Pending
2025-08-03,Supplies,Office Depot,1067.21,
2025-11-18,Training,AWS,953.38,Paid
2025-07-23,Hardware,TechTrain Inc,2352.94,Pending
2025-05-04,Meals,AWS,1895.09,Reimbursable
2025-05-24,Software,TechTrain Inc,1177.08,Pending
2025-09-02,Hardware,AWS,2341.96,Paid
2025-08-23,Supplies,Office Depot,2101.76,Reimbursable
2025-07-04,Travel,Restaurant Group,2124.96,Paid
2025-08-27,Hardware,AWS,2451.77,Reimbursable
2025-04-14,Travel,Restaurant Group,71.85,Reimbursable
2025-08-18,Supplies,Restaurant Group,2259.8,
2025-03-14,Hardware,Acme Corp,324.41,Paid
2025-04-03,Hardware,Restaurant Group,2127.7,
2025-07-23,Hardware,Acme Corp,241.7,
2025-05-27,Travel,Acme Corp,1702.45,Paid
2025-03-09,Software,TechTrain Inc,748.18,
2025-02-21,Travel,Office Depot,888.27,Paid
2025-05-02,Travel,TechTrain Inc,2353.67,Reimbursable
2025-11-09,Training,AWS,770.74,
2025-06-09,Travel,Acme Corp,863.6,
2025-11-23,Software,AWS,2109.39,Reimbursable
2025-09-05,Hardware,Restaurant Group,816.82,Paid
2025-06-02,Hardware,TechTrain Inc,1549.39,Reimbursable
2025-06-28,Travel,Acme Corp,508.53,Pending
2025-04-21,Hardware,Office Depot,466.52,Reimbursable
2025-06-05,Meals,AWS,323.88,Pending
2025-02-17,Supplies,TechTrain Inc,2259.18,Pending
2025-12-28,Hardware,AWS,183.24,Pending
2025-08-08,Supplies,Office Depot,123.21,
