Date,Category,Vendor,Amount,Notes
2025-09-15,Supplies,Acme Corp,2356.31,Paid
2025-12-18,Hardware,Acme Corp,2010.8,
2025-06-12,Meals,Restaurant Group,1588.68,
2025-02-17,Training,Restaurant Group,360.9,Pending
2025-11-03,Travel,TechTrain Inc,1594.26,
2025-02-24,Supplies,Office Depot,2233.56,Reimbursable
2025-01-05,Meals,Restaurant Group,1650.24,
2025-10-10,Training,AWS,676.78,Reimbursable
2025-02-25,Travel,Office Depot,2151.87,Reimbursable
2025-09-13,Meals,Office Depot,1748.83,Paid
2025-06-21,Supplies,Restaurant Group,503.07,Pending
2025-09-13,Supplies,Acme Corp,1584.12,
2025-05-09,Meals,AWS,2161.68,Pending
2025-12-18,Meals,TechTrain Inc,1094.48,Pending
2025-08-02,Supplies,AWS,1419.07,
2025-03-08,Supplies,AWS,1502.63,Pending
2025-12-04,Travel,Office Depot,981.99,Reimbursable
2025-09-27,Meals,Acme Corp,100.1,Reimbursable
2025-01-26,Hardware,TechTrain Inc,2471.58,Reimbursable
2025-11-15,Supplies,AWS,1970.27,Reimbursable
2025-08-06,Meals,Office Depot,264.56,Reimbursable
2025-03-01,Travel,Acme Corp,326.38,
2025-05-23,Supplies,Office Depot,220.05,
2025-06-23,Supplies,AWS,175.89,Pending
2025-11-01,Supplies,Acme Corp,290.4,Reimbursable
2025-05-12,Hardware,Acme Corp,2446.33,Paid
2025-04-12,Hardware,AWS,1257.04,Reimbursable
2025-03-11,Hardware,Office Depot,595.58,Reimbursable
2025-06-10,Supplies,Acme Corp,1182.89,Pending
2025-07-01,Travel,Office Depot,983.61,Pending
2025-09-26,Hardware,Acme Corp,2184.16,Pending
2025-09-18,Travel,Acme Corp,971.3,Reimbursable
2025-02-11,Meals,Acme Corp,1865.34,Pending
2025-03-25,Supplies,AWS,1636.77,Pending
2025-02-16,Hardware,Restaurant Group,143.86,
2025-09-08,Travel,Acme Corp,1777.34,
2025-06-18,Supplies,TechTrain Inc,2170.69,Reimbursable
2025-11-02,Training,TechTrain Inc,2209.92,Paid
2025-01-04,Travel,AWS,278.54,
2025-07-06,Supplies,Office Depot,719.41,Reimbursable
2025-07-12,Hardware,Office Depot,1587.43,Paid
2025-06-04,Software,Office Depot,1296.52,Reimbursable
2025-12-07,Hardware,TechTrain Inc,470.2,Pending
2025-01-09,Supplies,TechTrain Inc,498.03,Paid
2025-02-23,Travel,AWS,1463.49,Reimbursable
2025-02-14,Travel,Restaurant Group,1542.63,
2025-05-01,Supplies,AWS,482.98,Reimbursable
2025-07-23,Software,Office Depot,1530.27,
2025-11-14,Meals,AWS,2277.09,Paid
2025-12-09,Meals,AWS,1549.13,Reimbursable
2025-06-04,Supplies,TechTrain Inc,2469.01,Reimbursable
2025-04-24,Supplies,Restaurant Group,530.3,Paid
2025-06-12,Travel,Acme Corp,935.45,
2025-10-22,Supplies,Office Depot,1910.42,
2025-05-06,Training,TechTrain Inc,1948.79,Reimbursable
2025-10-03,Supplies,Acme Corp,1513.67,Pending
2025-09-11,Meals,AWS,2387.16,Reimbursable
2025-01-09,Hardware,TechTrain Inc,309.02,Reimbursable
2025-09-17,Supplies,TechTrain Inc,2359.65,
2025-12-24,Training,Acme Corp,2285.48,Paid
2025-06-24,Hardware,AWS,2014.67,
2025-11-25,Supplies,AWS,1797.09,
2025-11-24,Software,Office Depot,2337.76,Paid
2025-12-27,Training,Office Depot,1232.17,Reimbursable
2025-01-27,Hardware,Restaurant Group,2107.41,Reimbursable
2025-06-18,Training,Office Depot,2067.76,Paid
2025-04-25,Hardware,TechTrain Inc,967.04,Pending
2025-10-05,Meals,Restaurant Group,2365.71,
2025-11-10,Supplies,Office Depot,1779.58,Paid
2025-09-12,Training,Office Depot,1599.61,
2025-05-02,Training,AWS,1653.8,Paid
2025-12-02,Hardware,AWS,1765.96,Paid
2025-06-23,Supplies,Office Depot,1259.23,Pending
2025-08-22,Hardware,Restaurant Group,1825.27,
2025-05-20,Meals,Acme Corp,592.73,Reimbursable
2025-07-05,Meals,Acme Corp,1096.81,
2025-07-08,Software,AWS,1052.88,Pending
2025-09-15,Hardware,Office Depot,1672.81,Reimbursable
2025-06-23,Training,Office Depot,1300.31,
2025-02-19,Supplies,AWS,2244.28,Paid
2025-10-21,Software,Office Depot,1053.45,Pending
2025-06-11,Software,Office Depot,1591.69,Pending
2025-11-12,Travel,Acme Corp,670.06,Paid
2025-12-18,Meals,Office Depot,746.5,
2025-02-16,Hardware,AWS,547.6,Reimbursable
2025-12-22,Training,Restaurant Group,1237.7,
2025-06-21,Travel,Restaurant Group,958.7,Paid
