Date,Category,Vendor,Amount,Notes
2025-01-26,Training,Office Depot,1294.6,
2025-12-20,Training,Office Depot,871.33,Pending
2025-11-17,Training,Acme Corp,1389.78,Pending
2025-08-21,Meals,TechTrain Inc,1222.67,Paid
2025-02-07,Travel,Acme Corp,1103.41,Reimbursable
2025-07-24,Software,Acme Corp,34.37,Reimbursable
2025-08-11,Hardware,Acme Corp,724.69,Paid
2025-05-18,Supplies,AWS,1779.54,Pending
2025-01-22,Travel,TechTrain Inc,1974.21,Paid
2025-08-21,Training,AWS,2334.35,
2025-04-10,Meals,AWS,700.87,Reimbursable
2025-05-02,Hardware,Acme Corp,2296.5,
2025-07-27,Meals,Office Depot,1207.16,Paid
2025-05-21,Hardware,Restaurant Group,1176.19,Reimbursable
2025-06-20,Software,TechTrain Inc,185.89,Paid
2025-04-11,Software,Acme Corp,1366.85,Reimbursable
2025-05-08,Training,Acme Corp,593.16,Pending
2025-12-07,Meals,AWS,2018.45,Reimbursable
2025-01-24,Meals,Acme Corp,2474.99,
2025-08-11,Software,TechTrain Inc,307.8,Paid
2025-06-25,Hardware,Office Depot,107.99,Pending
2025-02-21,Training,Restaurant Group,1646.41,
2025-06-27,Meals,Office Depot,1406.88,Pending
2025-08-12,Supplies,TechTrain Inc,2021.63,Pending
2025-03-21,Training,Restaurant Group,1641.76,Pending
2025-07-19,Hardware,TechTrain Inc,1679.09,
2025-07-16,Hardware,Acme Corp,1169.35,Reimbursable
2025-02-09,Travel,Restaurant Group,478.0,Reimbursable
2025-08-18,Travel,Acme Corp,2342.13,Reimbursable
2025-10-23,Software,Office Depot,2142.47,Reimbursable
2025-07-10,Training,Acme Corp,973.79,
2025-06-09,Hardware,AWS,984.79,Pending
2025-03-28,Meals,Acme Corp,1925.03,Paid
2025-10-15,Travel,TechTrain Inc,1720.35,Paid
2025-09-13,Travel,Acme Corp,936.6,Paid
2025-05-06,Software,AWS,871.14,Reimbursable
2025-10-25,Meals,TechTrain Inc,408.18,Pending
2025-04-18,Software,Acme Corp,2307.16,Reimbursable
2025-10-07,Meals,Restaurant Group,1974.84,Pending
2025-04-28,Training,AWS,2434.34,Paid
2025-09-23,Hardware,Restaurant Group,957.81,
2025-06-15,Travel,Acme Corp,2379.94,Pending
2025-02-19,Hardware,Acme Corp,753.02,Paid
2025-07-13,Training,Office Depot,1287.04,Paid
2025-07-04,Software,AWS,1950.91,
2025-01-16,Travel,Restaurant Group,2111.92,Reimbursable
2025-01-04,Training,TechTrain Inc,1011.71,Reimbursable
2025-07-07,Hardware,Acme Corp,2065.6,
2025-09-27,Travel,AWS,2223.1,Paid
