Date,Category,Vendor,Amount,Notes
2025-02-08,Software,AWS,360.72,Reimbursable
2025-12-23,Software,Restaurant Group,2441.13,Paid
2025-08-21,Training,Restaurant Group,1226.35,Reimbursable
2025-09-12,Training,TechTrain Inc,836.73,Pending
2025-11-21,Supplies,AWS,1224.11,Paid
2025-05-22,Supplies,Acme Corp,1113.4,Paid
2025-09-11,Supplies,Restaurant Group,1605.24,Paid
2025-08-27,Supplies,AWS,1492.55,Pending
2025-06-26,Hardware,Office Depot,391.79,
2025-03-11,Supplies,TechTrain Inc,44.56,Pending
2025-08-01,Hardware,Restaurant Group,189.04,
2025-10-09,Training,Restaurant Group,798.49,Pending
2025-05-24,Training,Office Depot,1010.41,Paid
2025-02-21,Hardware,AWS,209.83,Paid
2025-09-17,Meals,Restaurant Group,53.93,
2025-02-11,Supplies,Acme Corp,24.47,Paid
2025-03-22,Hardware,Restaurant Group,2231.64,
2025-01-22,Training,Acme Corp,2145.36,Pending
2025-05-15,Travel,TechTrain Inc,419.81,Paid
2025-07-12,Meals,Restaurant Group,923.27,Pending
2025-04-16,Travel,Acme Corp,1239.47,Pending
2025-12-04,Software,Acme Corp,1640.4,Paid
2025-01-22,Training,Restaurant Group,1278.48,
2025-04-13,Supplies,Office Depot,558.58,Pending
