Date,Category,Vendor,Amount,Notes
2025-06-22,Hardware,Restaurant Group,811.8,Reimbursable
2025-10-21,Supplies,Acme Corp,1391.16,
2025-02-24,Hardware,Office Depot,684.39,Paid
2025-01-17,Software,Acme Corp,929.99,Paid
2025-01-17,Meals,TechTrain Inc,1842.87,
2025-06-06,Training,Restaurant Group,1515.79,Reimbursable
2025-12-02,Software,Acme Corp,2483.23,Pending
2025-05-02,Travel,AWS,180.52,Paid
2025-04-18,Hardware,Restaurant Group,265.0,Reimbursable
2025-12-12,Hardware,Restaurant Group,1482.42,Pending
2025-06-27,Software,Office Depot,77.63,Pending
2025-12-05,Travel,TechTrain Inc,19.32,Paid
2025-07-18,Meals,Restaurant Group,190.32,
2025-04-18,Meals,TechTrain Inc,553.76,Pending
2025-03-22,Travel,AWS,1427.05,Pending
2025-12-26,Software,Acme Corp,472.15,Pending
2025-05-28,Travel,Acme Corp,2042.42,Pending
2025-04-22,Supplies,Acme Corp,1466.28,Pending
2025-04-01,Supplies,Restaurant Group,726.69,Reimbursable
2025-08-05,Travel,Restaurant Group,681.01,
2025-09-07,Travel,Office Depot,2002.9,Pending
2025-03-14,Supplies,TechTrain Inc,644.65,Paid
2025-12-06,Travel,Restaurant Group,2069.65,Paid
2025-02-19,Hardware,TechTrain Inc,1561.79,Paid
2025-10-13,Supplies,AWS,2016.2,Reimbursable
2025-11-18,Supplies,Restaurant Group,1567.0,Paid
2025-06-11,Hardware,Restaurant Group,1333.69,Pending
2025-08-12,Supplies,TechTrain Inc,559.96,Paid
2025-11-08,Software,Restaurant Group,1483.21,Paid
2025-11-25,Meals,TechTrain Inc,2464.44,
2025-03-08,Meals,Acme Corp,2302.58,Paid
2025-04-28,Hardware,AWS,1669.21,Paid
2025-01-11,Meals,TechTrain Inc,2177.98,
2025-05-19,Supplies,AWS,2047.78,
2025-11-24,Supplies,AWS,551.55,Paid
2025-02-28,Meals,AWS,1235.42,Pending
2025-10-21,Training,AWS,1193.58,Pending
2025-12-22,Meals,Restaurant Group,2433.25,Paid
2025-01-19,Supplies,Office Depot,327.18,Reimbursable
2025-01-09,Meals,TechTrain Inc,605.82,Pending
2025-07-10,Supplies,Office Depot,2400.16,
2025-12-20,Hardware,Acme Corp,1244.45,Paid
2025-07-25,Supplies,Acme Corp,112.58,Paid
2025-11-28,Software,TechTrain Inc,1479.46,Reimbursable
2025-01-16,Hardware,TechTrain Inc,141.6,Paid
2025-07-16,Software,AWS,1435.18,Reimbursable
2025-07-24,Travel,Restaurant Group,464.42,Reimbursable
2025-11-08,Training,AWS,1014.81,Pending
2025-06-14,Meals,Acme Corp,1306.36,
2025-02-11,Supplies,Restaurant Group,1187.14,Paid
2025-08-02,Training,Office Depot,374.74,Pending
2025-04-23,Training,Acme Corp,1384.25,Pending
2025-07-24,Meals,Restaurant Group,272.78,Paid
2025-06-02,Meals,TechTrain Inc,130.88,
2025-04-04,Meals,Office Depot,2166.63,
2025-12-05,Meals,Restaurant Group,103.05,Pending
2025-07-28,Hardware,Office Depot,462.61,Reimbursable
2025-10-14,Meals,Restaurant Group,1316.85,Reimbursable
2025-05-19,Training,TechTrain Inc,740.07,
2025-07-09,Travel,Restaurant Group,221.16,Reimbursable
2025-06-04,Software,AWS,950.01,Paid
2025-04-08,Hardware,Restaurant Group,398.21,
2025-04-17,Meals,Office Depot,1695.09,Pending
2025-04-15,Meals,Office Depot,133.51,Reimbursable
2025-03-10,Meals,Acme Corp,1784.65,Pending
2025-10-17,Supplies,AWS,322.31,Reimbursable
2025-04-21,Training,Acme Corp,1931.15,Paid
2025-08-18,Software,Office Depot,646.5,Paid
2025-10-25,Software,Office Depot,350.46,
2025-07-16,Training,Acme Corp,1290.71,Paid
2025-11-04,Software,Restaurant Group,1597.36,Pending
2025-07-04,Meals,Restaurant Group,153.17,Reimbursable
2025-10-09,Supplies,TechTrain Inc,614.14,Paid
2025-09-01,Hardware,TechTrain Inc,1553.49,Pending
2025-10-03,Supplies,Acme Corp,767.37,
2025-03-19,Software,Restaurant Group,317.68,Pending
