Date,Category,Vendor,Amount,Notes
2025-08-27,Training,TechTrain Inc,1925.81,Paid
2025-01-20,Supplies,Office Depot,165.36,
2025-03-20,Supplies,Restaurant Group,1545.12,Paid
2025-03-07,Software,Office Depot,461.82,
2025-02-14,Hardware,Restaurant Group,1722.98,Reimbursable
2025-01-12,Supplies,Restaurant Group,2117.26,
2025-01-25,Hardware,Restaurant Group,2176.75,Pending
2025-07-11,Supplies,TechTrain Inc,129.29,Paid
2025-11-08,Software,Office Depot,239.82,Reimbursable
2025-08-10,Hardware,Acme Corp,1473.97,Reimbursable
2025-02-18,Software,Office Depot,1982.78,Reimbursable
2025-09-02,Supplies,Acme Corp,1647.19,Pending
2025-02-11,Supplies,Restaurant Group,893.16,
2025-03-13,Training,TechTrain Inc,772.43,Paid
2025-07-11,Supplies,AWS,2264.94,Paid
2025-12-20,Supplies,Restaurant Group,158.31,Paid
2025-07-14,Software,Restaurant Group,570.75,Pending
2025-06-07,Software,AWS,904.43,Paid
2025-06-28,Travel,AWS,523.84,
2025-04-13,Hardware,AWS,424.79,Reimbursable
2025-12-06,Hardware,Office Depot,839.58,Paid
2025-03-27,Hardware,Restaurant Group,783.41,Pending
2025-09-05,Travel,AWS,2401.65,
2025-01-26,Meals,Acme Corp,305.28,Paid
2025-07-07,Training,Restaurant Group,1652.24,Paid
