Date,Category,Vendor,Amount,Notes
2025-09-18,Training,AWS,1250.06,Paid
2025-12-25,Training,TechTrain Inc,796.12,Paid
2025-12-01,Hardware,Acme Corp,368.99,
2025-01-18,Meals,Acme Corp,209.56,
2025-07-22,Meals,Acme Corp,111.22,
2025-12-27,Meals,Acme Corp,1774.05,Paid
2025-04-05,Meals,Restaurant Group,913.1,
2025-01-07,Training,AWS,1121.86,Paid
2025-05-12,Training,Restaurant Group,1257.98,Pending
2025-04-18,Supplies,Acme Corp,2480.4,Pending
2025-10-27,Travel,Acme Corp,65.24,Pending
2025-11-28,Supplies,AWS,19.89,Paid
2025-09-20,Supplies,Restaurant Group,1457.31,Pending
2025-12-13,Software,Acme Corp,548.06,Paid
2025-09-05,Training,Office Depot,888.98,Reimbursable
2025-07-09,Hardware,Office Depot,2050.74,Pending
2025-01-22,Training,Restaurant Group,2250.58,Reimbursable
2025-07-15,Travel,TechTrain Inc,194.3,Paid
2025-01-19,Supplies,Office Depot,2121.69,
2025-10-13,Software,Restaurant Group,2443.35,
2025-02-09,Travel,Restaurant Group,1619.11,Pending
2025-11-26,Meals,TechTrain Inc,1761.69,Pending
2025-12-15,Software,Acme Corp,2031.42,Pending
2025-09-11,Hardware,TechTrain Inc,1980.13,Paid
2025-12-18,Hardware,Restaurant Group,1563.81,Paid
2025-09-21,Travel,Acme Corp,52.65,Pending
2025-06-16,Supplies,Restaurant Group,491.27,Paid
2025-04-27,Travel,Acme Corp,260.11,Pending
2025-04-07,Hardware,Restaurant Group,1263.67,Paid
2025-09-02,Meals,TechTrain Inc,1390.61,Reimbursable
2025-06-07,Training,AWS,1954.19,
2025-10-22,Training,Restaurant Group,2400.58,
2025-09-20,Hardware,AWS,2026.55,Paid
2025-02-24,Meals,Restaurant Group,1749.82,
2025-12-08,Travel,AWS,2430.99,Reimbursable
2025-07-20,Travel,Restaurant Group,933.57,
2025-12-01,Software,Acme Corp,1649.96,Reimbursable
2025-08-18,Meals,AWS,1334.16,
2025-04-13,Travel,Acme Corp,1404.51,Pending
2025-04-28,Software,Office Depot,467.7,Pending
2025-11-09,Supplies,Acme Corp,1885.21,
2025-07-09,Travel,AWS,588.05,Paid
